song_name,artist,spotify_id,popularity
House of Wolves,My Chemical Romance,7j2Bmzpnf6RwEWEQ2sv8Ho,66
The End.,My Chemical Romance,6s2yqZbiPNPL1B2IeCMsUA,66
You Know What They Do to Guys Like Us in Prison,My Chemical Romance,5bTuwAgYUD5MABOIPH8ZMt,68
Dead!,My Chemical Romance,0uukw2CgEIApv4IWAjXrBC,70
Cancer,My Chemical Romance,0GgN4MhR5GKn5IcKN0e0rG,75
From Yesterday,Thirty Seconds To Mars,1JBa9B1iA4yNVpJ5wVGrZH,64
Rescue Me,Thirty Seconds To Mars,3yelVZf4p9wDpWjPav5mOn,31
Up In The Air,Thirty Seconds To Mars,0zqwz7SNny9fwqSDpIu4qN,55
Closer To The Edge,Thirty Seconds To Mars,0UZwcRQAk4QR09HtGRZhYC,3
Kings And Queens,Thirty Seconds To Mars,4sjLcE0GQ6urc4iUXsUPe9,3
Walk On Water,Thirty Seconds To Mars,6FT9FZccFD6nE8dMNslz2n,41
This Is War,Thirty Seconds To Mars,2D52zjCyqEIQa221lhw6uk,4
The Kill,Thirty Seconds To Mars,0lP4HYLmvowOKdsQ7CVkuq,79
The Ghost of You,My Chemical Romance,1yKAqZoi8xWGLCf5vajroL,74
I Don't Love You,My Chemical Romance,4RAOI1etsgbh5NP3T5R8rN,78
I Write Sins Not Tragedies,Panic! At The Disco,5cY8y2XgOfkAh4kSWLFKkz,71
Famous Last Words,My Chemical Romance,2d6m2F4I7wCuAKtSsdhh83,76
Helena,My Chemical Romance,5dTHtzHFPyi8TlTtzoz1J9,80
I'm Not Okay (I Promise),My Chemical Romance,7lRlq939cDG4SzWOF4VAnd,78
Teenagers,My Chemical Romance,7j31rVgGX9Q2blT92VBEA0,81
I Just Wanna Live,Good Charlotte,5TjwiYZVMHVrGvRzbeCaV7,61
A Decade Under The Influence,Taking Back Sunday,6um5ccNzX7k3SRsVnLupvI,60
Started From the Bottom,Drake,3dgQqOiQ9fCKVhNOedd2lf,65
OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott, Young Thug",6gi6y1xwmVszDWkUqab1qw,75
"The Plan - From the Motion Picture ""TENET""",Travis Scott,551xyaSJsg8hILXFq9JdST,54
Me and You,"Cold Hart, Lil Peep",3f1ChZHm6v4KdUaEW5y5qd,61
Nothing Good (feat. G-Eazy and Juicy J),"Goody Grace, G-Eazy, Juicy J",4jpZxMCyBEv3hdzlQ6NZlf,0
Red Skies,"J+1, DrDisrespect",5gxfVzzJyQ2rzXzxIgbR2T,0
Yes I'm Changing,Tame Impala,0xtIp0lgccN85GfGOekS5L,71
Solitude Is Bliss,Tame Impala,2a2MbiJN2skOxohykOVcss,57
Is It True,Tame Impala,6RZmhpvukfyeSURhf4kZ0d,74
"New Person, Same Old Mistakes",Tame Impala,52ojopYMUzeNcudsoz7O9D,79
Breathe Deeper,Tame Impala,3LbZIhU0smEU5SUnxod4j4,68
Borderline,Tame Impala,5hM5arv9KDbCHS0k9uqwjr,82
Lost In Yesterday,Tame Impala,5JWPUEov2wlX7c0jhYZpeB,69
The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,85
Feels Like We Only Go Backwards,Tame Impala,0LtOwyZoSNZKJWHqjzADpW,75
Elephant,Tame Impala,6qZjm61s6u8Ead9sWxCDro,71
lil jeep,Lil Peep,5OXPfNGyUDTMOSaGhbAvOr,0
Guala (feat. THIRTYRACK),"G-Eazy, Carnage, THIRTY RACK",0gENjASIsFnZQI8ZLcFX8R,45
Welcome to the Rodeo,Lil Skies,5GpAhJpbHvUi6gY6RG15Ze,61
Red Roses (feat. Landon Cube),"Lil Skies, Landon Cube",3ZhTT6yjZwpPph5MIJ53XY,65
I,Lil Skies,4ZT9FnbFu1PaBfV3itxiqT,67
Bounce Back (feat. Jay Anthony),"Rexx Life Raj, G-Eazy, Jay Anthony",6zsPaeGXa4UxM3EBzlFyjN,27
Tumblr Girls (feat. Christoph Andersson),"G-Eazy, Christoph Andersson",4Fv6wNYUixnYkj3Dgfrls8,78
Almost Famous,G-Eazy,3Uw0h4GVLVjoUEToSWe0gY,49
Been On,G-Eazy,4jURQLDdnZp6l3PsvxJaZk,50
The Plan,G-Eazy,7fOPVfABNLg3sxtgXBhBdp,45
Too Loud (feat. Nef The Pharaoh),"G-Eazy, Nef The Pharaoh",151B0C7vTuh30G1YQ7bXRj,31
Everybody's Gotta Learn Sometime,G-Eazy,3WuzxhmJ2PxxZKE6YnzUMd,30
Sun Bleached & Dried,G-Eazy,5ijpTRpeb9bAwRYoJZoNkd,28
Free Porn Cheap Drugs,G-Eazy,5ZBF3KGxHsPvAvhVyim8hm,31
All Facts (feat. Ty Dolla $ign),"G-Eazy, Ty Dolla $ign",7F8HytQB1qAku7ZXTIhcYe,40
WUNNA,Gunna,65tecMBgolec9KJ9qZ3oJ3,44
SKYBOX,Gunna,6QtkirkQKyRffsVirg4vUV,43
DOLLAZ ON MY HEAD (feat. Young Thug),"Gunna, Young Thug",3nS9a01VvXHQriLqJYwRqG,72
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",78QR3Wp35dqAhFEc2qAGjE,79
Heard Em Say,Logic,6KASl3S3bdyrn8GxjlVimb,41
Perfect,Logic,5jbDih9bLGmI8ycUKkN5XA,59
bloody valentine,mgk,1bWEngw5tAF7vWByrf5Oy5,1
Bad Things (with Camila Cabello),"mgk, Camila Cabello",1PSBzsahR2AKwLJgx8ehBj,71
Lighter (feat. KSI),"Nathan Dawe, KSI",5lWUeSYO61UYgNlFlqcwYl,54
Hallucinations,PVRIS,7zpMz3am0n83WmDxVqp9GQ,35
Ignorance,Paramore,7pdvxSHmfXKRgXKTCcs5Hs,35
Kevin’s Heart,J. Cole,6tZ3b7ik1QDXFAZlXib0YZ,68
The London (feat. J. Cole & Travis Scott),"Young Thug, J. Cole, Travis Scott",3s4mrPrEFFPF0LmAfutW0n,73
COMMANDO (feat. G-Eazy),"Logic, G-Eazy",4p28KkjAQ16J3yF8PQHJVg,42
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,81
Only You Freestyle,"Headie One, Drake",4OENnoidV0h8gJV6bhrw7r,56
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",2MbdDtCv5LUVjYy9RuGTgC,65
No Limit,"G-Eazy, A$AP Rocky, Cardi B",2DQ1ITjI0YoLFzuADN1ZBW,67
The Beautiful & Damned,"G-Eazy, Zoe Nash",2WWruw7ul9N7eqoHELyMc2,51
My Year,"GASHI, G-Eazy",1N8moY6H0eThviK71VhTzY,43
Some Kind Of Drug (feat. Marc E. Bassy),"G-Eazy, Marc E. Bassy",1Bqxj0aH5KewYHKUg1IdrF,57
Him & I (with Halsey),"G-Eazy, Halsey",5k38wzpLb15YgncyWdTZE4,79
Had Enough,G-Eazy,5pJxu65FHLDUenDc6ZhpY3,25
I Mean It (feat. Remo),"G-Eazy, Remo the Hitmaker",6jmTHeoWvBaSrwWttr8Xvu,66
Drifting (feat. Chris Brown & Tory Lanez),"G-Eazy, Chris Brown, Tory Lanez",5sv4LTz8qayQYnXlzaxg2x,54
One Of Them (feat. Big Sean),"G-Eazy, Big Sean",4wckW1OjAM2z6elKQdqUpi,42
Random,G-Eazy,422lAAWQO9TqL1LxIPdhOn,49
Moana,"G-Eazy, Jack Harlow",1Tfxi7N3DW4zvAuVjt9g8X,52
Still Be Friends (feat. Tory Lanez & Tyga),"G-Eazy, Tory Lanez, Tyga",0JjM9bKm4wrwohMslcm892,60
Far Alone (feat. E-40 & Jay Ant),"G-Eazy, E-40, Jay Anthony",7f1M8ElwbsDozUiWkoAN3I,51
enough,916frosty,6eNEsr5VtKEBO8orbABPxN,0
FRIDAY,916frosty,66CtYsfXHaReZazvuOhTPt,0
Misery Business,Paramore,3l9CW99AHtExIRV4hW2N5m,75
Bad Lil Vibe (feat. Jeremih),"KSI, Jeremih",3zF7wps812PzwjdxTKC5zK,34
Hopeless Romantic (feat. Swae Lee),"Wiz Khalifa, Swae Lee",7IBSffWIu7P2MC7kMwy2FM,67
On Your Mind,Kaskade,3aK1KXKA07ZQ0Nwzhf88ia,28
Tilted Towers,Alesso,5rblc4bTS26i5gEKn0jpvE,15
Game Time (feat. Ninja),"3LAU, Ninja",5aaDwNK2WBGWoYcG1K2Qv5,14
Wake Up Call (feat. Trippie Redd),"KSI, Trippie Redd",3rqZkyN2hRLwF17HqxsU1q,23
nineteen,Lil Peep,03XjE0nqkkQvktjlRXmsV6,0
Scared To Live,The Weeknd,4BGZF4oLbTL0pWm7C18pbv,62
Aero,Daniel Deluxe,5SF6qKuFQGrOjIhgqft1qb,0
Overdrive,Lazerhawk,4fo7zZTzAJd66iUxDQ5xUD,44
District 9,Wice,6Ee3NdjEViJhAGebevSNA2,10
Life Is Good (feat. Drake),"Future, Drake",1K5KBOgreBi5fkEHvg5ap3,75
Uprising,Magic Sword,7qHjljghA4oU2PczmycI3j,0
Children of Cyberpunk,Isidor,1jrhgNGPMrareuessCgvDO,35
Cerberus,Daniel Deluxe,2fADfhHBLNzSmATXhJB55R,0
Level of Concern,Twenty One Pilots,6xZ4Q2k2ompmDppyeESIY8,63
The Way Life Goes (feat. Oh Wonder),"Lil Uzi Vert, Oh Wonder",2eAZfqOm4EnOF9VvN50Tyc,78
Party (feat. Usher & Gucci Mane),"Chris Brown, USHER, Gucci Mane",1KhljCoJ2TgDEldnnfTHHc,68
No Guidance (feat. Drake),"Chris Brown, Drake",6XHVuErjQ4XNm6nDPVCxVX,81
Wouldn't Leave,"Kanye West, PARTYNEXTDOOR",1nGoy0cEj0extAwXYNYTWd,59
All Mine,Kanye West,3U21A07gAloCc4P7J8rxcn,68
Heartless,Kanye West,4EWCNWgDS8707fNSZ1oaA5,83
Pull Up,"KSI, Randolph, Jme",2zomOrcP6peq11Zr13DRQT,41
Killa Killa (feat. Aiyana Lee),"KSI, Aiyana-Lee",0F0oMLN5IMg4sBG5Ulnhqa,41
Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",1FvU97lrWOG2NRxErh6OZz,1
Tides (feat. AJ Tracey & Rich The Kid),"KSI, AJ Tracey, Rich The Kid",3NBWO21RAEWnxY308TDNKE,0
"i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",7vRriwrloYVaoAe3a9wJHe,73
Cap (feat. Offset),"KSI, Offset",0FHqBWcclZC69MFO3jrObq,33
Gillette,"199X, DrDisrespect",5PVPkjFKLElXpshtXtXIFc,1
Interstellar,Wice,54SUFSkC2cgZxLFLl9Tpdk,25
Soul Siphon,Daniel Deluxe,3WHGMx4tWMsJdhHEVmG4ox,0
Nebula,Wice,74ln0B900DcuChfL6mgVYp,13
APESHIT,The Carters,62GXGpd73vslqIBHq8XqOx,60
GOOBA,6ix9ine,4NhDYoQTYCdWHTvlbGVgwo,2
Supersonic - Remastered,Oasis,6dUfUi14QkuIpGA0GFFPyC,65
Morning Glory,Oasis,1JbZfGJvTwB8gL2lvNwy74,0
Stop Crying Your Heart Out,Oasis,5YciOakY5dB5dULkiLdCaf,76
In the Heat of the Moment,Noel Gallagher's High Flying Birds,7IbMonU3CRITpQ0cRVThsV,0
Live Forever,Oasis,1KgfeuVn5OlsBEtoEmBa1t,69
Self Care,Mac Miller,5bJ1DrEM4hNCafcDd1oxHx,75
Love Scars,Trippie Redd,0AICBlLzFCTpUqmAbtzB2z,1
MakeDamnSure,Taking Back Sunday,6fx1fKIs5e0pBL5FpdC7RB,1
The Bird and the Worm,The Used,2OsB5mygafbQxTwznXC0eP,39
Sympathy For The Devil,The Rolling Stones,4sFbojhVXQv7dBC9PVCcRn,1
Numb,Linkin Park,2nLtzopw4rPReszdYBJU6h,87
Cute Without The 'E' (Cut From The Team),Taking Back Sunday,6PsISpFaCEKwysPfwO9SfC,1
Champagne Supernova - Remastered,Oasis,1wo3UYTeizJHkwYIuLuBPF,69
Don't Look Back in Anger - Remastered,Oasis,0UvCh63URrLFcPkKt99hHd,75
I Wanna Be Adored - Remastered 2009,The Stone Roses,758wEKVqfYopJIHYWdLVd4,68
Lifestyles of the Rich & Famous,Good Charlotte,2g2a5kDeZexbUTD8abcvm6,68
The Anthem,Good Charlotte,0BRHnOFm6sjxN1i9LJrUDu,74
Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,7vb1HJXTK7hR3ug25xtiuY,42
Welcome to the Black Parade,My Chemical Romance,5wQnmLuC1W7ATsArWACrgW,80
High Hopes,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,79
You're So Last Summer,Taking Back Sunday,3kj21bGH2CrtMmoOpFvL34,0
Stand by Me,Oasis,2gANywSFYF58YFMPdDSAjC,64
Bitter Sweet Symphony - Remastered 2016,The Verve,57iDDD9N9tTWe75x6qhStw,83
4 Gold Chains - (feat. Clams Casino),"Lil Peep, Clams Casino",2PlrYKsGndAMJ0qqVVPCoV,48
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",39Yp9wwQiSRIDOvrVg7mbk,70
California Heaven - Medasin Remix,"JAHKOY, ScHoolboy Q, Medasin",0SIxPkBt6iyocxMSLgcxI7,36
X Gon' Give It To Ya,DMX,1zzxoZVylsna2BQB65Ppcb,71
Dust,Hans Zimmer,2khIaVUkbMmDHB596lyMG3,0
Days We Had,Powfu,0JmaAWXXjqAlce46xjNl6y,44
Feel It All,Powfu,1pGeXtQjjlDivF1k1r8m0x,39
ghost boy,Lil Peep,4Am4agzcSdFnKLSEB56ODY,0
Sex with My Ex,Lil Peep,0H1Had94fszD13qsFsP1U5,61
Ps & Qs,Lil Uzi Vert,1gGsNNUfvVMOv4llVMg8Vg,64
Arms Around You (feat. Maluma & Swae Lee),"XXXTENTACION, Lil Pump, Swae Lee, Maluma",2LskIZrCeLxRvCiGP8gxlh,67
absolute in doubt,"Lil Peep, Wicca Phase Springs Eternal",7yZBKFxnmoHLJFhAy2BBlo,0
I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),"Lil Peep, ILOVEMAKONNEN, Fall Out Boy",2v5JTeM6hSmi5wWy7jiwrI,59
Don’t Matter To Me (with Michael Jackson),"Drake, Michael Jackson",6G8kHiVZ1jW7vHMPVRNZU0,70
In My Feelings,Drake,2G7V7zsVDxg1yRsu7Ew9RJ,74
Moving On,Lil Peep,1mo6pWcIXljy3y1Kju5JWG,47
walk away as the door slams - acoustic,"Lil Peep, Lil Tracy",5Am6tsnSF2olM1bPpOdZRu,50
Kiss,Lil Peep,4J3FltfCktHfD9iPCneDGy,0
Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",40oKW22ZNNkEdZLJTScaQI,72
Wanted You (feat. Lil Uzi Vert),"NAV, Lil Uzi Vert",1gjxuBurykxzaqbDaqKKYU,0
On The Road (feat. Meek Mill & Lil Baby),"Post Malone, Meek Mill, Lil Baby",12Fkyg9lpmaz2zmKOfw2Y2,67
Swervin (feat. 6ix9ine),"A Boogie Wit da Hoodie, 6ix9ine",1wJRveJZLSb1rjhnUHQiv6,68
Reply (feat. Lil Uzi Vert),"A Boogie Wit da Hoodie, Lil Uzi Vert",1njRzdfGNUY2RZU0lVO787,48
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna",733c1CWmIGymoQXdp7Us88,58
Cinderella Story,A Boogie Wit da Hoodie,18AIesWCXvIbXu8RqQw1E1,45
Thug Love,A Boogie Wit da Hoodie,4MzhmCOgPB7xb87f1CXjlA,47
Cash Shit (feat. DaBaby),"Megan Thee Stallion, DaBaby",2rMAtCaTj16NptyVfEIeAC,63
Better Now,Post Malone,7dt6x5M1jzdTEt8oCbisTK,79
Going Bad (feat. Drake),"Meek Mill, Drake",2IRZnDFmlqMuOrYOLnZZyc,75
Wow.,Post Malone,7xQAfvXzm3AkraOtGPWIZg,77
Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,83
Rolex,Ayo & Teo,0pSBuHjILhNEo55xK1zrRt,69
Everyday We Lit,"YFN Lucci, PnB Rock",40Hf6BV0EugJhs6BgzG35Q,0
Bartier Cardi (feat. 21 Savage),"Cardi B, 21 Savage",75FDPwaULRdYDn4StFN2rT,43
Trap Queen,Fetty Wap,2d8JP84HNLKhmd6IYOoupQ,78
Money Longer,Lil Uzi Vert,0B8QzDH7YWih85V5SEMnyJ,72
Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",1f5cbQtDrykjarZVrShaDI,76
Problems,Lil Peep,5e90dsXJMBw9ndBRiKP1ZA,0
XO Tour Llif3,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO,79
Lo Mein,Lil Uzi Vert,6CUP2khYzdphXebxVTfPE3,64
P2,Lil Uzi Vert,3kW4z2pIj5VY5fLjBrMRL5,61
I've Been Waiting (feat. ILOVEMAKONNEN) - Original Version,"Lil Peep, ILOVEMAKONNEN",7JQ1XCwiEwR0as8ynzR6Js,46
Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,70
Misery Business,"mgk, Travis Barker",6MhVVeasbZIDjSPrguGLbQ,40
Stockholm Syndrome,One Direction,6AzCBeiDuUXGXjznBufswB,67
Nephew (feat. Lil Pump),"Smokepurpp, Lil Pump",0ibOcbkp2XG46Do8jcy0bL,0
Audi.,Smokepurpp,2INqEk4ko5AsGVLBsiKiQe,0
Poppin (feat. Lil Pump & Smokepurpp),"KSI, Lil Pump, Smokepurpp",2zo8GgKUK6czt1OpxpoSqe,20
Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",4qikXelSRKvoCqFcHLB2H2,69
Hard Piano,"Pusha T, Rick Ross",3HgA5R5alihocnOYE9ihpS,51
All My Love,"Major Lazer, Ariana Grande",2FORmIHZLj458gwxSfT4l7,0
I Can't Sleep,"Powfu, Sarcastic Sounds",25yup6WYnPoITrfzhkBLmt,58
death bed (coffee for your head),"Powfu, beabadoobee",7eJMfftS33KTjuF7lTsMCx,81
if all the people . . .,"aesthetic boi, hiraeth.",6vsEeepIYXoNMC7ROPfXoR,24
change,"aesthetic boi, Woven in Hiatus",4h5zEG7WC0F2NhPKyiiOhG,18
I Don't Sleep,Sarcastic Sounds,0f0gfm6wHjhqrBMHBn9Ajr,47
i’m sad,eli.,49G2GRMqUyixCTnaxZ8Ypm,0
How Miserable Do I Have to Be Before You're Happy,Beowülf,4e976XuKarIfZAa9RIaaZG,0
I Could Never Be Loved,Powfu,2c9iVAV8Vte2POKrVZFC02,50
Can't Love Myself,"Monty Datta, Mishaal Tamer",0MO1qNhm8aRZchi8CJlIRo,3
With Somebody Else,"Monty Datta, Dhan",04BwBjVvvHshN9RbqNXfWQ,0
Alors on danse - Radio Edit,Stromae,2GYHyAoLWpkxLVa4oYTVko,78
Leanin',Lil Peep,6cX1iTffMIAU8lEWSOYIIO,57
Runaway,Lil Peep,1FBi1YWCAxlRmfuUbMINqO,68
Fingers,Lil Peep,3GGkqI7lQTP1D6CtymwnHZ,57
Haunt U,"mysticphonk, Lil Peep",4uTFofZ26M2VgCVq3ixUUY,0
Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,85
In Your Eyes,The Weeknd,7szuecWAPwGoV1e5vGu8tl,76
Too Late,The Weeknd,2K9Ovn1o2bTGqbsABGC6m3,65
Alone Again,The Weeknd,6b5P51m8xx2XA6U7sdNZ5E,65
Fireproof,One Direction,34aYkYrY3sXhEU9O4VQgtB,66
No Control,One Direction,4JaLkM90MJutDAl5jD9BZX,70
Infinity,One Direction,6N5xh0tYYLTQRiCCaNbAUt,64
"Bullets With Names (feat. Young Thug, RJMrLA & Lil Duke)","mgk, Young Thug, RJMrLA, Lil Duke",7wUI9IJZFCeFfh33Li4MYv,39
Kiwi,Harry Styles,33SNO8AaciGbNaQFkxvPrW,69
shiver,Lil Peep,3wv7UJioPys5AWFnaNFf2J,50
drugz,Lil Peep,3aWX8DMLmQCOGx6cHMPr6V,51
Belgium,Lil Peep,0kvcPiQRHpwC55CmI9CUzr,46
When I Lie,Lil Peep,7CS41pvRBhejuFs4m5nwtr,47
Better Off (Dying),Lil Peep,1tlrTC3x7viJ1U30oOFGdF,0
Watermelon Sugar,Harry Styles,1e9oZCCiX42nJl0AcqriVo,7
Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,80
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,80
11 Minutes (with Halsey feat. Travis Barker),"YUNGBLUD, Halsey, Travis Barker",4mGdjNMo0RonTlOEb7cYg4,68
Burning Memories (feat. Lil Skies),"mgk, Lil Skies",1xGxSCtX96DB7inpF2wKIS,49
el Diablo,mgk,2jRmKc69qzGKzGU9SdH5u7,57
Candy (feat. Trippie Redd),"mgk, Trippie Redd",37AGgp9VP8TVJBfEat74Bj,63
I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",2gTdDMpNxIRFSiu7HutMCg,73
H2O,"XXXTENTACION, Ski Mask The Slump God",1j6CwAJS2PTMvDYp33zpWP,48
Foot Fungus,Ski Mask The Slump God,3EikYy40GMSp8l5mDV6IQo,62
Like A Soccer Mom,Ski Mask The Slump God,4bgXEwLBvgVywxVlfaEpEm,53
Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",6Gg1gjgKi2AK4e0qzsR7sd,67
why are you here,mgk,63h44N1oLElnzut7RxZt6Z,52
Someone Like You,Mac Miller,1Fi3GQIOz0JUygjNWe7oY3,0
Objects in the Mirror,Mac Miller,64gyqTtDDel7B2NoEkOa0A,0
Taste The Feeling (Avicii Vs. Conrad Sewell),"Avicii, Conrad Sewell",70mHIUa4beJjFpBNyHYwT2,54
Falling,Trevor Daniel,4TnjEaWOeW0eKTKIEvJyCa,3
Dark Times,"The Weeknd, Ed Sheeran",6J7PIkhtHwmFjPLq0SyuPj,60
Sidewalks,"The Weeknd, Kendrick Lamar",4h90qkbnW1Qq6pBhoPvwko,71
Live For,"The Weeknd, Drake",4ER9305DBAmJqj2P96TfBr,42
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,2PIvq1pGrUjY007X5y1UpM,72
I Feel It Coming,"The Weeknd, Daft Punk",5GXAXm5YOmYT0kL5jHvYBt,78
The Hills,The Weeknd,7fBv7CLKzipRk6EC6TWHOB,86
Low Life (feat. The Weeknd),"Future, The Weeknd",7EiZI6JVHllARrX9PUvAdX,81
Often,The Weeknd,4PhsKqMdgMEUSstTDAmMpg,79
"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,1PWnAEQcbwQwK759otUbta,62
Skyfall,Adele,6VObnIkLVruX4UVyxWhlqm,83
No Time To Die,Billie Eilish,73SpzrcaHk0RQPFP73vqVR,75
Alone,Marshmello,3MEYFivt6bilQ9q9mFWZ4g,71
Rodeo - feat. Nas,"Lil Nas X, Nas",7ikRId3U9AXd6tfF2fbItC,54
Spotlight,"Marshmello, Lil Peep",6VrCmhRBFnuGKmtNfk4jDs,70
Tongue Tied (with YUNGBLUD & blackbear),"Marshmello, YUNGBLUD, blackbear",7jzldCBnJjpJM3epzJ85KE,11
Entertainer,ZAYN,6kjKRa91zikS6ZOL2Rt1QF,0
Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",1j4kHkkpqZRBwE0A4CN4Yv,71
After Hours,The Weeknd,4ejyZ4uJEXUURcgKp1kP8v,1
Too Much To Ask,Niall Horan,39jXnbACjiaiTwwhsr5sY5,64
This Town,Niall Horan,0qvzXomUDJVaUboy2wMfiS,77
Wake Up,iamjakehill,2CXF3c5KrBsXZygtyQJtq9,0
rockstar (feat. 21 Savage),"Post Malone, 21 Savage",0e7ipj03S05BNilyu5bRzt,81
HOLD ME TIGHT OR DON’T,Fall Out Boy,0Q9vbV7G2Q6lts13nY9YGP,56
Young And Menace,Fall Out Boy,2wQA22CbUkSD38g5Doqd9a,45
Immortals,Fall Out Boy,3Te8uLyit6X3ncNW8Fp3K2,75
Uma Thurman,Fall Out Boy,5PUawWFG1oIS2NwEcyHaCr,68
The Kids Aren't Alright,Fall Out Boy,3x7NGlfDKQYN2wnwEnL7r9,57
Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,81
Irresistible,Fall Out Boy,3znPiywA0q1VK2jgAZFDoI,62
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2E43WFS4rRc09za2r2GmZl,76
The Phoenix,Fall Out Boy,7jwDuO7UZvWs77KNj9HbvF,71
Lithium,Nirvana,26D1PRJjD9Jj1JGRk88KVc,2
Heart-Shaped Box,Nirvana,11LmqTE2naFULdEP94AUBa,81
Smells Like Teen Spirit,Nirvana,1f3yAtsJtY87CTmM8RLnxf,11
Come As You Are,Nirvana,0MKGH8UMfCnq5w7nG06oM5,5
And I Love Her,Kurt Cobain,7x4b0UccXSKBWxWmjcrG2T,62
Reminder,The Weeknd,37F0uwRSrdzkBiuj0D5UHI,81
cobain,"Lil Peep, Lil Tracy",4eL9UZBJ6imyD6brPMTjKs,0
Heartless,The Weeknd,57vxBYXtHMk6H1aD29V7PU,1
Blinding Lights,The Weeknd,0sf12qNH5qcw8qpgymFOqD,22
Numb Numb Juice,ScHoolboy Q,6tByydPskASjm9jTPkNQq0,60
Catch Me Outside,Ski Mask The Slump God,4rgwri7LajWVZvdj2N81SS,64
Faucet Failure,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,68
Nuketown (feat. Juice WRLD),"Ski Mask The Slump God, Juice WRLD",74lnM5V6ecvoTPV0fvptx9,69
ZUU,Denzel Curry,5sG65w8uKtjsJw7nc845Nc,45
Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",3QzAOrNlsabgbMwlZt7TAY,74
Gym Class,Lil Peep,08AJ0xQv5LRZsvXf1Jkr2y,0
16 Lines,Lil Peep,6akBF8JWM8lrpqejdwIfYI,66
Broken Smile (My All),Lil Peep,1BCBBO8VUEFOb6RBct4XDp,58
The Brightside,Lil Peep,4DbnKBddcHUHbYpidc36AT,0
GOTTI,6ix9ine,27oFpFktCq9JIXjJQRuv7a,1
Nikes on My Feet,Mac Miller,4Hq1q82uvzNxUYmgBOxPco,0
Party On Fifth Ave.,Mac Miller,24OMJgeZvpSu92TbAe2WYh,0
Frick Park Market,Mac Miller,2Y0kKL90NsxMNAHqvTuhps,0
Red Dot Music,"Mac Miller, Action Bronson",237B0GS3Y8VwGGD9bGl1vG,0
Senior Skip Day,Mac Miller,2At3wa1XCMnEendDMO9qcM,0
Kool Aid and Frozen Pizza,Mac Miller,3VmrLy4WZLHDgTXENCIz2p,0
BDE Bonus,Mac Miller,4vbCuMBvSN4jqOX4ypQcbz,0
Donald Trump,Mac Miller,5oMkgWZqmKjaJHrsXcsZZy,2
Awful Things,"Lil Peep, Lil Tracy",7Hr2XoaGpIMKbNXCZDZ3le,1
Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",4jvjzW7Hm0yK4LvvE0Paz9,82
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,79
Mask Off,Future,0VgkVdmE4gld66l8iyGjgx,81
hot girl bummer,blackbear,7aiClxsDWFRQ0Kzk5KI5ku,3
I Fall Apart,Post Malone,75ZvA4QfFiZvzhj2xkaWAh,76
White Iverson,Post Malone,6eT7xZZlB2mwyzJ2sUKG6w,76
Too Young,Post Malone,4SYUUlkScpNR1QvPscXf8t,61
Psycho (feat. Ty Dolla $ign),"Post Malone, Ty Dolla $ign",3swc6WTsr7rl9DqQKQA55C,75
Ambitionz Az A Ridah,2Pac,3ssX20QT5c3nA9wk78V1LQ,5
